gen,inventor,assignee,location,id,similarity,claims,root
2,391.0,129.0,116.0,219.0,0.2302264081247683,19.669642857142858,5177494
3,6296.0,1172.0,814.0,5637.0,0.2093109524258961,22.82987498388968,5177494
1,1.0,1.0,1.0,1.0,0.5417489409446716,6.0,4193704
2,15.0,9.0,9.0,9.0,0.3930557900004917,12.888888888888891,4193704
3,620.0,160.0,118.0,452.0,0.26301814863066303,25.624796084828716,4193704
1,10.0,5.0,4.0,8.0,0.2848762767389417,14.625,4796295
2,50.0,15.0,15.0,32.0,0.26910108886659145,28.03125,4796295
3,1045.0,266.0,196.0,1055.0,0.2426316434339143,26.072633297062026,4796295
1,33.0,12.0,10.0,12.0,0.2026704562207063,14.5,6065746
2,81.0,21.0,16.0,37.0,0.2409417897060111,14.270270270270268,6065746
3,208.0,39.0,31.0,98.0,0.2693938394695257,12.973451327433626,6065746
1,23.0,11.0,10.0,11.0,0.22944493049925024,18.545454545454547,5697559
2,109.0,22.0,25.0,41.0,0.2498908812223479,18.44186046511628,5697559
3,338.0,65.0,66.0,194.0,0.3250862441557439,16.217665615141954,5697559
1,8.0,4.0,4.0,5.0,0.30742132365703584,14.4,5099320
2,261.0,74.0,73.0,176.0,0.17981445344144498,20.434065934065934,5099320
3,5550.0,923.0,622.0,4694.0,0.18901958778504607,19.747213916825228,5099320
1,6.0,2.0,2.0,2.0,0.4252858608961105,3.5,4992548
2,86.0,16.0,9.0,33.0,0.3223213508273616,14.090909090909092,4992548
3,300.0,54.0,41.0,138.0,0.3688609281608037,16.86285714285714,4992548
1,14.0,5.0,5.0,6.0,0.3372056956092517,13.166666666666664,4606916
2,77.0,19.0,19.0,46.0,0.2863593551706761,21.21276595744681,4606916
3,521.0,127.0,115.0,405.0,0.3890860175502498,26.40481171548117,4606916
1,3.0,2.0,2.0,2.0,0.3147362470626831,17.0,4552485
2,26.0,11.0,11.0,12.0,0.2262130000938972,22.83333333333333,4552485
3,204.0,62.0,52.0,131.0,0.23577385046958646,20.32075471698113,4552485
1,45.0,16.0,14.0,36.0,0.19469958088464207,34.77777777777778,6061306
2,611.0,132.0,105.0,364.0,0.2325160365221005,20.7911227154047,6061306
3,8913.0,1131.0,673.0,7094.0,0.231499743997824,23.171878502577897,6061306
1,2.0,2.0,2.0,2.0,0.2779841125011444,21.5,5228752
2,2.0,1.0,1.0,1.0,0.3128215074539185,18.0,5228752
3,,,,,,,5228752
1,2.0,2.0,2.0,2.0,0.3315292373299599,11.5,4403613
2,37.0,13.0,13.0,14.0,0.2976700309664011,18.5,4403613
3,322.0,104.0,106.0,246.0,0.30331904960698197,22.820574162679424,4403613
1,11.0,2.0,3.0,5.0,0.1935332477092743,19.6,5170554
2,113.0,31.0,30.0,39.0,0.16764487911547934,15.190476190476188,5170554
3,1079.0,216.0,183.0,587.0,0.19221653548607745,18.553869499241273,5170554
1,9.0,3.0,2.0,5.0,0.19102119505405427,13.0,4555604
2,,,,,,,4555604
3,,,,,,,4555604
1,10.0,3.0,3.0,5.0,0.30448342561721803,22.6,4959815
2,90.0,22.0,18.0,157.0,0.14522930538388573,24.350318471337577,4959815
3,296.0,76.0,60.0,286.0,0.29466060843977165,21.397094430992734,4959815
1,40.0,10.0,10.0,24.0,0.13422612372475365,21.95833333333333,6200595
2,191.0,51.0,49.0,111.0,0.214079436076724,19.417391304347827,6200595
3,481.0,96.0,83.0,266.0,0.28132503927975405,19.718032786885246,6200595
1,46.0,11.0,11.0,15.0,0.2834774692853292,23.6,5882304
2,387.0,70.0,71.0,213.0,0.2550888711244476,22.75918367346939,5882304
3,10094.0,1331.0,866.0,9639.0,0.25412223005765944,19.481627815092853,5882304
1,20.0,5.0,4.0,9.0,0.28043052554130554,14.0,4214830
2,97.0,32.0,27.0,45.0,0.2759338708027549,14.978260869565215,4214830
3,528.0,110.0,98.0,340.0,0.2408801785712769,16.058375634517766,4214830
1,1.0,1.0,1.0,1.0,0.2505878806114197,8.0,4383665
2,30.0,10.0,10.0,17.0,0.1794875145835035,25.117647058823533,4383665
3,411.0,111.0,103.0,285.0,0.2301986998784433,16.920489296636084,4383665
1,57.0,15.0,15.0,25.0,0.2531297296285629,11.92,5260035
2,432.0,82.0,78.0,225.0,0.23481930450297295,18.862831858407077,5260035
3,3476.0,527.0,443.0,2203.0,0.2767497442406322,19.92157500813537,5260035
1,19.0,7.0,6.0,9.0,0.3454225560029348,9.777777777777779,4196374
2,101.0,34.0,28.0,55.0,0.2696902125275561,13.392857142857142,4196374
3,1919.0,430.0,353.0,1644.0,0.1825794287652559,22.877057613168727,4196374
1,1.0,1.0,1.0,1.0,0.26929771900177,17.0,4557243
2,3.0,1.0,1.0,1.0,0.1994422078132629,17.0,4557243
3,140.0,67.0,62.0,138.0,0.2972639881473337,19.03281519861831,4557243
1,13.0,5.0,5.0,8.0,0.2898632436990738,17.75,5488008
2,168.0,42.0,37.0,90.0,0.25289739197006034,21.70408163265306,5488008
3,1276.0,158.0,131.0,840.0,0.26345251221209764,19.68498942917548,5488008
1,24.0,11.0,11.0,12.0,0.16037279119094214,13.666666666666664,4155041
2,224.0,77.0,60.0,149.0,0.24777933668826715,20.714285714285715,4155041
3,2542.0,490.0,338.0,1865.0,0.2504659803971974,20.420627376425852,4155041
1,2.0,4.0,4.0,5.0,0.4882399380207062,8.8,5667436
2,17.0,9.0,8.0,12.0,0.3851879398028056,15.733333333333333,5667436
3,52.0,15.0,15.0,33.0,0.42404805190033373,13.422222222222222,5667436
1,7.0,2.0,2.0,3.0,0.2426088104645411,11.333333333333336,5663934
2,4.0,3.0,3.0,3.0,0.3604622681935628,14.0,5663934
3,14.0,6.0,9.0,9.0,0.31115719228982924,11.5,5663934
1,11.0,3.0,3.0,5.0,0.37391290366649627,18.4,4525786
2,85.0,22.0,28.0,47.0,0.247638945091278,17.063829787234038,4525786
3,2196.0,320.0,269.0,1899.0,0.2330039848722841,20.90995260663507,4525786
1,31.0,10.0,8.0,14.0,0.294336342385837,20.214285714285715,5387322
2,31.0,10.0,10.0,12.0,0.38622790575027466,27.23076923076923,5387322
3,53.0,18.0,18.0,37.0,0.3840583546654038,19.630434782608692,5387322
1,15.0,3.0,3.0,7.0,0.2411737867764064,25.0,6003739
2,22.0,11.0,15.0,23.0,0.20716915959897247,18.956521739130434,6003739
3,138.0,30.0,27.0,68.0,0.23877360336482525,20.9125,6003739
1,7.0,4.0,4.0,4.0,0.20357857272028926,25.0,5846219
2,271.0,61.0,56.0,136.0,0.2043431933476206,18.83823529411765,5846219
3,2169.0,353.0,291.0,1813.0,0.2588840546976553,18.980338612779907,5846219
1,3.0,2.0,2.0,2.0,0.3574679344892502,12.0,4975985
2,18.0,9.0,10.0,10.0,0.2790791825814681,15.181818181818182,4975985
3,326.0,118.0,123.0,273.0,0.2681955870330813,19.07774798927614,4975985
1,10.0,6.0,6.0,7.0,0.3126815621341978,14.428571428571427,4501273
2,158.0,53.0,56.0,81.0,0.2519742731510857,18.580246913580247,4501273
3,4430.0,816.0,572.0,3900.0,0.2436321783297756,20.604679677122714,4501273
1,3.0,2.0,2.0,4.0,0.2209477536380291,8.0,4302189
2,65.0,24.0,26.0,34.0,0.3429749194118712,14.5,4302189
3,1840.0,434.0,382.0,1663.0,0.249220915333872,19.080366972477066,4302189
1,2.0,2.0,2.0,2.0,0.1987382099032402,11.5,5282815
2,,,,,,,5282815
3,,,,,,,5282815
1,13.0,6.0,7.0,9.0,0.16558092832565308,19.444444444444443,6043828
2,162.0,38.0,37.0,102.0,0.23109766856749664,21.37735849056604,6043828
3,833.0,148.0,109.0,596.0,0.22669617869365455,20.01244167962675,6043828
1,3.0,1.0,1.0,1.0,0.07043816149234773,10.0,5205320
2,,,,,,,5205320
3,,,,,,,5205320
1,55.0,18.0,16.0,28.0,0.2490579874387809,26.57142857142857,5779672
2,418.0,86.0,74.0,276.0,0.2656349021010101,19.609375,5779672
3,4765.0,742.0,534.0,5154.0,0.28224453864691723,19.387035707291602,5779672
1,3.0,2.0,2.0,8.0,0.3139628693461418,16.625,6190656
2,,,,,,,6190656
3,,,,,,,6190656
1,84.0,22.0,18.0,54.0,0.276026160766681,20.33333333333333,6139551
2,640.0,118.0,104.0,388.0,0.2987023495187808,19.67488789237668,6139551
3,4344.0,642.0,515.0,5305.0,0.29174889738555826,19.478449654920247,6139551
1,11.0,5.0,5.0,5.0,0.3030576437711716,21.2,5789270
2,60.0,15.0,14.0,28.0,0.23126943249787604,21.785714285714285,5789270
3,435.0,73.0,65.0,353.0,0.23945665187984425,20.713740458015266,5789270
1,21.0,8.0,8.0,10.0,0.3294173065159056,20.0,6175435
2,78.0,21.0,21.0,41.0,0.3176200178473495,17.651162790697676,6175435
3,246.0,72.0,63.0,153.0,0.25742113987604776,19.915151515151514,6175435
1,49.0,13.0,13.0,25.0,0.30180046319961545,20.0,4963949
2,417.0,113.0,86.0,261.0,0.22784699964940444,23.619718309859163,4963949
3,7169.0,827.0,550.0,6776.0,0.2485370943544167,18.86008954269268,4963949
1,4.0,2.0,2.0,2.0,0.203548476099968,17.0,4571299
2,4.0,2.0,2.0,2.0,0.10036858171224594,40.0,4571299
3,77.0,12.0,13.0,45.0,0.19125117488544094,15.659090909090908,4571299
1,3.0,3.0,3.0,3.0,0.288476566473643,9.0,5373918
2,7.0,5.0,5.0,5.0,0.28105092644691465,9.4,5373918
3,61.0,23.0,24.0,47.0,0.2702217338646346,14.425531914893615,5373918
1,5.0,3.0,3.0,4.0,0.3240557014942169,7.25,5407091
2,33.0,14.0,14.0,13.0,0.3275708235227145,15.538461538461537,5407091
3,205.0,77.0,79.0,115.0,0.25704965012812475,15.064327485380115,5407091
1,1.0,1.0,1.0,1.0,0.3002132773399353,13.0,5722549
2,27.0,8.0,7.0,14.0,0.33105101117065977,13.928571428571427,5722549
3,133.0,26.0,28.0,89.0,0.210064199372974,17.29591836734694,5722549
1,22.0,9.0,8.0,10.0,0.2749550657139884,16.22222222222222,4468571
2,368.0,129.0,108.0,218.0,0.2188222706615585,18.803652968036534,4468571
3,8121.0,1410.0,960.0,6302.0,0.3389810231950618,21.62548689029708,4468571
1,19.0,14.0,13.0,14.0,0.40833000413009096,10.071428571428571,4408385
2,237.0,66.0,55.0,140.0,0.3307589698726168,14.034965034965037,4408385
3,5485.0,519.0,374.0,4842.0,0.26220853391348703,17.953364981848647,4408385
1,11.0,4.0,6.0,10.0,0.2587134137749672,13.1,5034640
2,174.0,48.0,44.0,78.0,0.2194659401388729,17.576470588235296,5034640
3,910.0,204.0,194.0,517.0,0.24227291059450826,17.17391304347826,5034640
1,20.0,9.0,9.0,10.0,0.2634049907326698,21.0,5421703
2,155.0,23.0,23.0,78.0,0.2442907879040355,16.071428571428573,5421703
3,459.0,43.0,44.0,290.0,0.2524061704572943,15.783505154639174,5421703
1,3.0,1.0,1.0,1.0,0.7548846006393433,13.0,5677787
2,,,,,,,5677787
3,,,,,,,5677787
1,22.0,11.0,11.0,13.0,0.2358944920393137,15.153846153846152,4987968
2,161.0,61.0,58.0,99.0,0.22233934866467325,13.168316831683168,4987968
3,1655.0,380.0,336.0,1100.0,0.2553559585037934,17.26772195457674,4987968
1,15.0,1.0,1.0,3.0,0.10744507859150568,47.66666666666666,4275148
2,29.0,4.0,3.0,16.0,0.4184452127665281,52.0625,4275148
3,64.0,9.0,12.0,28.0,0.39200900298984426,16.982456140350877,4275148
1,24.0,5.0,5.0,10.0,0.31772453188896177,15.1,5249361
2,63.0,16.0,13.0,40.0,0.3339835259724747,19.0,5249361
3,1004.0,170.0,161.0,831.0,0.2748788707290245,16.370402053036784,5249361
1,5.0,2.0,2.0,2.0,0.2786530554294586,7.0,5773207
2,6.0,2.0,2.0,2.0,0.27157847583293915,20.5,5773207
3,11.0,2.0,2.0,1.0,0.2606207430362701,2.0,5773207
1,23.0,8.0,8.0,9.0,0.2808612651295132,16.444444444444443,5326271
2,118.0,41.0,42.0,62.0,0.2178832443971788,17.048387096774196,5326271
3,607.0,135.0,105.0,470.0,0.2036177266364623,15.282894736842106,5326271
1,1.0,1.0,1.0,1.0,0.2950108051300049,20.0,6101760
2,14.0,3.0,3.0,7.0,0.2679442752684866,16.857142857142858,6101760
3,5.0,4.0,4.0,4.0,0.3954740405082703,21.6,6101760
1,12.0,4.0,4.0,5.0,0.4890912920236588,19.8,5374525
2,58.0,13.0,13.0,29.0,0.2907357729714492,20.689655172413797,5374525
3,442.0,73.0,64.0,318.0,0.2948016551562161,23.70575916230366,5374525
1,20.0,7.0,7.0,10.0,0.1699972480535507,17.5,4284396
2,144.0,42.0,39.0,77.0,0.2144229037454352,17.275,4284396
3,2476.0,395.0,343.0,1928.0,0.3786223667401022,29.025714285714287,4284396
1,30.0,10.0,11.0,12.0,0.2265337711821,21.75,4837068
2,130.0,40.0,35.0,57.0,0.2382839358711647,21.91525423728813,4837068
3,842.0,171.0,161.0,612.0,0.2573311490870447,20.577557755775572,4837068
1,13.0,7.0,7.0,7.0,0.2530320095164435,15.142857142857142,4282520
2,86.0,32.0,32.0,48.0,0.2366769806865384,15.15686274509804,4282520
3,1834.0,455.0,347.0,1262.0,0.24579448497641496,20.731385821161386,4282520
1,6.0,3.0,3.0,4.0,0.3821165896952152,9.5,4989252
2,74.0,25.0,26.0,33.0,0.2411484025857028,17.323529411764707,4989252
3,1954.0,402.0,330.0,1210.0,0.184877999134746,20.83394294074616,4989252
1,17.0,6.0,6.0,6.0,0.2253621462732553,23.5,5151599
2,152.0,45.0,43.0,90.0,0.2777652669577829,19.06451612903226,5151599
3,2480.0,450.0,323.0,2301.0,0.2360972462580181,22.456410256410255,5151599
