,id,lineage,similarity,hops,intra_sim
1938,7193623,6333730,0.2418495714664459,3.0,1.0
1939,7194147,6807319,0.7409507036209106,3.0,0.995987985421115
1940,7194147,6597360,0.29904571175575256,2.0,0.995987985421115
1941,7194147,6775420,0.4775158762931824,3.0,0.995987985421115
1942,7194190,5905841,0.15036123991012573,3.0,0.9994566036496849
1943,7196732,6452638,0.2007998824119568,3.0,1.0
1944,7197230,5905841,0.12797607481479645,3.0,0.9994566036496849
1945,7199779,6333730,0.2594258785247803,3.0,0.9991920446710806
1946,7200727,6826778,0.18401582539081573,3.0,0.9988110074507794
1947,7201493,6836271,0.2356865406036377,3.0,0.9994560489543375
1948,7201659,5014982,0.1814574599266052,3.0,0.9984397315087484
1949,7202893,4660074,0.21430645883083346,3.0,0.9987084071997585
1950,7203311,6519772,0.1828294098377228,3.0,0.9970282931464585
1951,7203311,5675390,0.2165798842906952,3.0,0.9970282931464585
1952,7203314,6519772,0.1705920249223709,3.0,0.9970282931464585
1953,7203314,5675390,0.18901105225086207,3.0,0.9970282931464585
1954,7203806,6826778,0.18167530000209808,3.0,0.9988110074507794
1955,7205996,6278434,0.28999024629592896,2.0,1.0
1956,7205996,6278434,0.28999024629592896,3.0,1.0
1957,7206559,6624828,0.21035364270210266,2.0,1.0
1958,7209105,6236390,0.16914767026901245,2.0,1.0
1959,7209105,6239783,0.3088655471801758,2.0,1.0
1960,7209105,6396505,0.23848098516464236,2.0,1.0
1961,7209105,6278434,0.2937123775482178,2.0,1.0
1962,7209105,6188385,0.2561371624469757,2.0,1.0
1963,7209105,6278434,0.2937123775482178,3.0,1.0
1964,7209105,6674436,0.214622899889946,2.0,1.0
1965,7209105,6243070,0.2618207037448883,2.0,1.0
1966,7209105,6393145,0.26095488667488104,2.0,1.0
1967,7209105,6624828,0.222288578748703,2.0,1.0
1968,7209105,6219025,0.2832433581352234,2.0,1.0
1969,7209105,6225973,0.27098548412323004,2.0,1.0
1970,7209135,5633655,0.21409830451011655,3.0,0.999482549117689
1971,7209986,6826778,0.21825261414051056,3.0,0.9989189666132691
1972,7210794,7019736,0.3862786591053009,3.0,1.0
1973,7212218,5917549,0.17482683062553406,3.0,0.9990283315378647
1974,7212250,6542162,0.3332795798778534,3.0,1.0
1975,7215347,6239783,0.17084337770938873,2.0,1.0
1976,7215347,6219025,0.1663191318511963,2.0,1.0
1977,7215376,6166772,0.3333256244659424,3.0,0.9904755791498403
1978,7215376,6504577,0.31809917092323303,3.0,0.9904755791498403
1979,7218301,6236390,0.2184186726808548,2.0,1.0
1980,7218301,6239783,0.27918297052383423,2.0,1.0
1981,7218301,6396505,0.26044759154319763,2.0,1.0
1982,7218301,6278434,0.27593502402305603,2.0,1.0
1983,7218301,6188385,0.238238587975502,2.0,1.0
1984,7218301,6278434,0.27593502402305603,3.0,1.0
1985,7218301,6674436,0.2205772548913956,2.0,1.0
1986,7218301,6243070,0.2611323297023773,2.0,1.0
1987,7218301,6393145,0.2075601667165756,2.0,1.0
1988,7218301,6624828,0.21142849326133728,2.0,1.0
1989,7218301,6219025,0.277940034866333,2.0,1.0
1990,7218301,6225973,0.2676670551300049,2.0,1.0
1991,7218420,5155588,0.203457772731781,3.0,0.999286772711253
1992,7219201,6826778,0.16380655765533447,3.0,0.9989715201255324
1993,7219309,6236390,0.3506925702095032,2.0,0.9979415693355516
1994,7219309,6239783,0.2941772937774658,2.0,0.9979415693355516
1995,7219309,6188385,0.32432758808135986,2.0,0.9979415693355516
1996,7219309,6674436,0.3396831452846527,2.0,0.9979415693355516
1997,7219309,6393145,0.420742928981781,2.0,0.9979415693355516
1998,7219309,6219025,0.2986782789230347,2.0,0.9979415693355516
1999,7219309,6225973,0.3058457672595978,2.0,0.9979415693355516
2000,7221381,6801220,0.2956393361091614,3.0,0.9974228422024105
2001,7221381,6236390,0.22164541482925412,2.0,0.9974228422024105
2002,7221381,6239783,0.3140302300453186,2.0,0.9974228422024105
2003,7221381,6681053,0.19043385982513428,2.0,0.9974228422024105
2004,7221381,6396505,0.2793246507644653,2.0,0.9974228422024105
2005,7221381,6278434,0.34951359033584595,2.0,0.9974228422024105
2006,7221381,6188385,0.33811289072036743,2.0,0.9974228422024105
2007,7221381,6278434,0.34951359033584595,3.0,0.9974228422024105
2008,7221381,6674436,0.2617728114128113,2.0,0.9974228422024105
2009,7221381,6243070,0.2700327336788177,2.0,0.9974228422024105
2010,7221381,6393145,0.3385104537010193,2.0,0.9974228422024105
2011,7221381,6624828,0.2936340868473053,2.0,0.9974228422024105
2012,7221381,6219025,0.3245335519313812,2.0,0.9974228422024105
2013,7221381,6225973,0.3418712615966797,2.0,0.9974228422024105
2014,7221395,5917549,0.2181873470544815,3.0,1.0
2015,7221848,6404975,0.2329947054386139,3.0,1.0
2016,7222306,6236390,0.35320696234703064,2.0,0.9995320171999251
2017,7222306,6239783,0.2953701019287109,2.0,0.9995320171999251
2018,7222306,6188385,0.3248676359653473,2.0,0.9995320171999251
2019,7222306,6674436,0.3396507799625397,2.0,0.9995320171999251
2020,7222306,6393145,0.43957483768463135,2.0,0.9995320171999251
2021,7222306,6219025,0.2972375452518463,2.0,0.9995320171999251
2022,7222306,6225973,0.3088955283164978,2.0,0.9995320171999251
2023,7224489,6563502,0.31116318702697754,3.0,0.9986285227281928
2024,7224509,5225875,0.125958651304245,3.0,1.0
2025,7225158,6618547,0.17011266946792605,3.0,0.999458318133916
2026,7225297,6898311,0.1448444277048111,3.0,1.0
2027,7225458,6519772,0.12027005106210707,3.0,0.99700529546645
