root,combination,inventor,assignee,location
5758237,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5758237,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5758237,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4566302,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4566302,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4566302,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5170461,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5170461,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5170461,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4693277,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4693277,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4693277,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4713757,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4713757,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4713757,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5506340,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5506340,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5506340,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4185381,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4185381,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4185381,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6180132,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6180132,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6180132,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4529447,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4529447,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4529447,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4521260,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4521260,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4521260,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4920621,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4920621,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4920621,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4881715,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4881715,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4881715,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5582131,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5582131,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5582131,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4261175,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4261175,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4261175,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5739832,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5739832,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5739832,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5731642,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5731642,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5731642,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5010749,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5010749,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5010749,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5938494,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5938494,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5938494,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5649728,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5649728,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5649728,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4216128,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4216128,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4216128,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5082434,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5082434,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5082434,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5756226,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5756226,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5756226,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5037383,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5037383,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5037383,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5205320,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5205320,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5205320,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5975369,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5975369,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5975369,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5391692,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5391692,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5391692,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5154125,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5154125,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5154125,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6317391,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6317391,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6317391,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5053776,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5053776,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5053776,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4330833,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4330833,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4330833,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4889938,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4889938,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4889938,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5748056,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5748056,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5748056,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5395803,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5395803,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5395803,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5305692,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5305692,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5305692,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5590363,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5590363,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5590363,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5305697,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5305697,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5305697,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4271458,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4271458,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4271458,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4318563,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4318563,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4318563,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4869475,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4869475,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4869475,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5782885,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5782885,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5782885,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4889959,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4889959,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4889959,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4832616,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4832616,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4832616,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5997929,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5997929,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5997929,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5039463,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5039463,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5039463,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5404011,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5404011,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5404011,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5490028,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5490028,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5490028,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4339051,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4339051,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4339051,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4302189,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4302189,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4302189,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4748657,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4748657,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4748657,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6165874,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6165874,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6165874,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4894066,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4894066,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4894066,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4138356,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4138356,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4138356,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4846965,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4846965,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4846965,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4636021,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4636021,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4636021,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4756855,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4756855,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4756855,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5098872,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5098872,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5098872,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4941175,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4941175,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4941175,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4373882,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4373882,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4373882,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4463988,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4463988,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4463988,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5170554,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5170554,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5170554,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6000004,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6000004,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6000004,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4158855,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4158855,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4158855,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5617031,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5617031,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5617031,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4949385,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4949385,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4949385,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5488008,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5488008,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5488008,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5762443,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5762443,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5762443,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4273547,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4273547,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4273547,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5156237,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5156237,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5156237,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5277071,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5277071,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5277071,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5197201,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5197201,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5197201,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5825940,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5825940,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5825940,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4853141,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4853141,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4853141,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5469590,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5469590,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5469590,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4474263,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4474263,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4474263,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4353431,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4353431,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4353431,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4257178,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4257178,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4257178,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5586333,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5586333,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5586333,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6262173,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6262173,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6262173,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4642208,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4642208,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4642208,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4384161,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4384161,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4384161,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5819810,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5819810,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5819810,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5010851,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5010851,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5010851,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4433315,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4433315,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4433315,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
